image_name,tags
test_27964,primary clear water
test_27965,cloudy
test_27966,cloudy
test_27967,haze primary water
test_27968,haze primary water
test_27969,primary clear
test_27970,haze primary water
test_27971,cloudy
test_27972,primary agriculture water road partly_cloudy
test_27973,primary clear road
test_27974,primary clear water
test_27975,primary agriculture clear road
test_27976,haze primary
test_27977,primary agriculture clear road
test_27978,primary water partly_cloudy
test_27979,haze primary
test_27980,haze primary water
test_27981,cloudy
test_27982,cloudy
test_27983,primary agriculture water partly_cloudy
test_27984,cloudy
test_27985,primary partly_cloudy
test_27986,primary partly_cloudy
test_27987,primary agriculture water partly_cloudy
test_27988,primary water partly_cloudy
test_27989,cloudy
test_27990,primary agriculture partly_cloudy
test_27991,primary clear water road
test_27992,primary agriculture clear water habitation road
test_27993,primary clear cultivation
test_27994,primary agriculture clear water
test_27995,cloudy
test_27996,primary agriculture partly_cloudy
test_27997,cloudy
test_27998,primary clear
test_27999,primary clear water
test_28000,primary partly_cloudy
test_28001,primary agriculture clear water
test_28002,primary clear water road
test_28003,primary agriculture partly_cloudy
test_28004,primary clear water
test_28005,cloudy
test_28006,primary agriculture partly_cloudy
test_28007,primary clear water
test_28008,primary water partly_cloudy
test_28009,primary clear water
test_28010,primary clear
test_28011,primary clear
test_28012,primary clear water
test_28013,primary water partly_cloudy
test_28014,primary agriculture clear water
test_28015,primary clear road
test_28016,primary partly_cloudy
test_28017,primary clear water road
test_28018,cloudy
test_28019,primary agriculture clear water
test_28020,haze primary road
test_28021,cloudy
test_28022,primary clear
test_28023,primary partly_cloudy
test_28024,primary agriculture clear water road
test_28025,primary clear water road
test_28026,primary clear water
test_28027,cloudy
test_28028,primary clear water
test_28029,primary agriculture clear water
test_28030,cloudy
test_28031,primary clear
test_28032,cloudy
test_28033,primary agriculture clear water road
test_28034,primary clear water road
test_28035,primary clear water
test_28036,cloudy
test_28037,primary clear water road
test_28038,haze primary water
test_28039,primary clear water road
test_28040,primary partly_cloudy
test_28041,primary clear
test_28042,primary water partly_cloudy
test_28043,cloudy
test_28044,cloudy
test_28045,primary partly_cloudy
test_28046,cloudy
test_28047,primary agriculture clear
test_28048,haze primary water
test_28049,primary agriculture clear water road
test_28050,primary water partly_cloudy
test_28051,primary partly_cloudy
test_28052,cloudy
test_28053,primary agriculture cultivation partly_cloudy
test_28054,primary clear water
test_28055,primary clear water
test_28056,cloudy
test_28057,primary agriculture clear water
test_28058,primary water partly_cloudy
test_28059,cloudy
test_28060,primary agriculture partly_cloudy
test_28061,primary agriculture clear water
test_28062,cloudy
test_28063,haze primary
test_28064,haze primary water
test_28065,cloudy
test_28066,haze primary
test_28067,primary clear water
test_28068,haze primary
test_28069,cloudy
test_28070,primary water partly_cloudy
test_28071,cloudy
test_28072,primary clear
test_28073,primary agriculture water road partly_cloudy
test_28074,primary clear water
test_28075,primary clear water road
test_28076,primary clear road
test_28077,primary agriculture clear water road
test_28078,cloudy
test_28079,cloudy
test_28080,primary clear
test_28081,primary clear water
test_28082,primary agriculture clear water
test_28083,primary agriculture clear water road
test_28084,primary water partly_cloudy
test_28085,primary clear water road
test_28086,primary agriculture clear
test_28087,primary clear water road
test_28088,primary clear
test_28089,primary partly_cloudy
test_28090,primary clear water
test_28091,cloudy
test_28092,primary clear water road
test_28093,primary agriculture road partly_cloudy
test_28094,cloudy
test_28095,primary clear water
test_28096,haze primary water
test_28097,cloudy
test_28098,cloudy
test_28099,primary agriculture partly_cloudy
test_28100,primary clear water
test_28101,primary partly_cloudy
test_28102,primary clear water
test_28103,primary water partly_cloudy
test_28104,primary partly_cloudy
test_28105,primary agriculture clear road
test_28106,primary water partly_cloudy
test_28107,cloudy
test_28108,primary agriculture clear water habitation road
test_28109,primary partly_cloudy
test_28110,cloudy
test_28111,primary agriculture clear water road
test_28112,cloudy
test_28113,primary clear road
test_28114,primary clear
test_28115,primary agriculture clear water road
test_28116,haze primary water
test_28117,primary water partly_cloudy
test_28118,primary agriculture clear water road
test_28119,cloudy
test_28120,primary clear water
test_28121,cloudy
test_28122,primary clear road
test_28123,haze primary water road
test_28124,cloudy
test_28125,cloudy
test_28126,primary clear water
test_28127,cloudy
test_28128,primary agriculture clear road
test_28129,primary partly_cloudy
test_28130,cloudy
test_28131,cloudy
test_28132,primary water partly_cloudy
test_28133,primary agriculture clear water road
test_28134,haze primary water
test_28135,cloudy
test_28136,primary water road partly_cloudy
test_28137,primary water partly_cloudy
test_28138,cloudy
test_28139,primary clear
test_28140,cloudy
test_28141,primary clear water road
test_28142,cloudy
test_28143,primary agriculture water road partly_cloudy
test_28144,primary agriculture water partly_cloudy
test_28145,primary clear water
test_28146,cloudy
test_28147,primary clear
test_28148,primary water partly_cloudy
test_28149,primary water partly_cloudy
test_28150,primary agriculture clear water road
test_28151,cloudy
test_28152,primary water partly_cloudy
test_28153,primary partly_cloudy
test_28154,primary water partly_cloudy
test_28155,primary clear
test_28156,primary clear water road
test_28157,primary clear
test_28158,primary agriculture clear water road
test_28159,primary clear
test_28160,primary partly_cloudy
test_28161,primary water partly_cloudy
test_28162,primary water road partly_cloudy
test_28163,primary partly_cloudy
test_28164,primary water partly_cloudy
test_28165,haze primary water road
test_28166,primary clear
test_28167,primary partly_cloudy
test_28168,primary clear water
test_28169,primary water partly_cloudy
test_28170,primary water partly_cloudy
test_28171,primary clear water
test_28172,cloudy
test_28173,primary agriculture clear road
test_28174,primary clear water
test_28175,primary clear
test_28176,primary partly_cloudy
test_28177,primary partly_cloudy
test_28178,primary clear water road
test_28179,cloudy
test_28180,haze primary water
test_28181,primary partly_cloudy
test_28182,primary clear water road
test_28183,primary clear
test_28184,primary clear water
test_28185,primary clear water road
test_28186,haze primary
test_28187,cloudy
test_28188,haze primary water road
test_28189,cloudy
test_28190,primary water partly_cloudy
test_28191,primary water partly_cloudy
test_28192,cloudy
test_28193,haze primary water
test_28194,primary clear water road
test_28195,primary agriculture cultivation partly_cloudy
test_28196,primary clear
test_28197,cloudy
test_28198,primary water partly_cloudy
test_28199,primary clear water
test_28200,primary clear water
test_28201,haze primary water
test_28202,primary clear water
test_28203,cloudy
test_28204,primary clear water road
test_28205,primary clear water
test_28206,primary agriculture clear water road
test_28207,cloudy
test_28208,primary water partly_cloudy
test_28209,primary water partly_cloudy
test_28210,cloudy
test_28211,primary clear road
test_28212,primary clear road
test_28213,cloudy
test_28214,primary clear water
test_28215,primary water partly_cloudy
test_28216,primary clear water
test_28217,primary agriculture clear
test_28218,primary agriculture road partly_cloudy
test_28219,cloudy
test_28220,primary clear
test_28221,cloudy
test_28222,primary clear road
test_28223,primary agriculture partly_cloudy bare_ground
test_28224,primary clear water road
test_28225,primary clear water
test_28226,haze primary water
test_28227,primary agriculture clear road cultivation
test_28228,cloudy
test_28229,cloudy
test_28230,primary clear
test_28231,cloudy
test_28232,primary agriculture water partly_cloudy
test_28233,cloudy
test_28234,primary partly_cloudy
test_28235,cloudy
test_28236,primary partly_cloudy
test_28237,cloudy
test_28238,haze primary water road
test_28239,primary agriculture clear water
test_28240,primary clear water
test_28241,primary water partly_cloudy
test_28242,primary clear water
test_28243,primary water partly_cloudy
test_28244,haze primary water road
test_28245,primary clear water
test_28246,primary partly_cloudy
test_28247,primary partly_cloudy
test_28248,primary clear
test_28249,primary clear water road
test_28250,primary clear water
test_28251,primary agriculture clear
test_28252,primary clear water
test_28253,primary clear
test_28254,cloudy
test_28255,primary clear road
test_28256,primary clear water
test_28257,cloudy
test_28258,cloudy
test_28259,cloudy
test_28260,primary agriculture partly_cloudy
test_28261,cloudy
test_28262,primary clear water
test_28263,primary water partly_cloudy
test_28264,cloudy
test_28265,primary partly_cloudy
test_28266,primary water partly_cloudy
test_28267,primary agriculture water partly_cloudy
test_28268,haze primary water
test_28269,primary water partly_cloudy
test_28270,cloudy
test_28271,cloudy
test_28272,primary agriculture water partly_cloudy
test_28273,primary agriculture clear water
test_28274,primary water partly_cloudy
test_28275,haze primary water
test_28276,primary water partly_cloudy
test_28277,primary clear
test_28278,primary agriculture partly_cloudy
test_28279,primary water partly_cloudy
test_28280,primary agriculture clear water
test_28281,primary water partly_cloudy
test_28282,cloudy
test_28283,cloudy
test_28284,cloudy
test_28285,primary clear
test_28286,primary clear water
test_28287,primary clear water
test_28288,cloudy
test_28289,haze primary
test_28290,cloudy
test_28291,primary water partly_cloudy
test_28292,primary agriculture water road partly_cloudy
test_28293,primary clear water road
test_28294,primary partly_cloudy
test_28295,primary water partly_cloudy
test_28296,primary partly_cloudy
test_28297,primary clear water road
test_28298,cloudy
test_28299,primary clear
test_28300,cloudy
test_28301,haze primary water
test_28302,primary clear
test_28303,primary water partly_cloudy
test_28304,haze primary water
test_28305,primary agriculture water partly_cloudy
test_28306,haze primary water
test_28307,haze primary
test_28308,primary agriculture water partly_cloudy
test_28309,primary clear water
test_28310,primary clear water
test_28311,primary partly_cloudy
test_28312,haze primary water
test_28313,primary clear water
test_28314,primary clear water road
test_28315,primary agriculture partly_cloudy
test_28316,primary partly_cloudy
test_28317,primary partly_cloudy
test_28318,primary partly_cloudy
test_28319,primary water partly_cloudy
test_28320,primary agriculture partly_cloudy
test_28321,primary agriculture water partly_cloudy
test_28322,haze primary water
test_28323,primary agriculture partly_cloudy
test_28324,primary agriculture clear water
test_28325,primary water partly_cloudy
test_28326,cloudy
test_28327,primary agriculture clear water road
test_28328,primary water partly_cloudy
test_28329,primary water partly_cloudy
test_28330,primary partly_cloudy
test_28331,primary partly_cloudy
test_28332,primary partly_cloudy
test_28333,primary water partly_cloudy
test_28334,primary water partly_cloudy
test_28335,primary clear
test_28336,primary water partly_cloudy
test_28337,cloudy
test_28338,primary partly_cloudy
test_28339,primary agriculture water partly_cloudy
test_28340,primary agriculture water partly_cloudy
test_28341,primary clear
test_28342,haze primary
test_28343,cloudy
test_28344,primary clear
test_28345,primary clear road
test_28346,cloudy
test_28347,primary agriculture clear water road
test_28348,primary partly_cloudy
test_28349,primary agriculture clear water
test_28350,cloudy
test_28351,primary clear
test_28352,primary agriculture clear
test_28353,primary clear water
test_28354,cloudy
test_28355,primary agriculture clear water bare_ground
test_28356,primary clear water road
test_28357,cloudy
test_28358,primary partly_cloudy
test_28359,primary water partly_cloudy
test_28360,primary clear water
test_28361,primary water partly_cloudy
test_28362,cloudy
test_28363,cloudy
test_28364,cloudy
test_28365,primary clear water road
test_28366,primary water partly_cloudy
test_28367,haze primary water
test_28368,primary clear road
test_28369,primary partly_cloudy
test_28370,haze primary
test_28371,primary partly_cloudy
test_28372,primary partly_cloudy
test_28373,primary clear water
test_28374,primary clear
test_28375,primary water partly_cloudy
test_28376,primary agriculture clear
test_28377,cloudy
test_28378,primary water road partly_cloudy
test_28379,primary clear water
test_28380,primary clear
test_28381,primary agriculture clear water road
test_28382,primary clear road
test_28383,haze primary water
test_28384,primary partly_cloudy
test_28385,primary agriculture water road partly_cloudy
test_28386,primary water partly_cloudy
test_28387,primary clear water road
test_28388,cloudy
test_28389,primary clear water
test_28390,primary clear water
test_28391,cloudy
test_28392,primary clear water road
test_28393,cloudy
test_28394,primary partly_cloudy
test_28395,primary clear water road
test_28396,primary agriculture clear road
test_28397,cloudy
test_28398,primary partly_cloudy
test_28399,haze primary
test_28400,primary agriculture clear road
test_28401,cloudy
test_28402,cloudy
test_28403,cloudy
test_28404,haze primary water road
test_28405,cloudy
test_28406,haze primary water
test_28407,primary clear road
test_28408,cloudy
test_28409,cloudy
test_28410,primary clear road
test_28411,primary agriculture cultivation partly_cloudy
test_28412,primary clear
test_28413,primary clear road
test_28414,primary agriculture partly_cloudy
test_28415,primary clear water
test_28416,primary agriculture clear road
test_28417,cloudy
test_28418,primary agriculture partly_cloudy
test_28419,cloudy
test_28420,primary clear road
test_28421,primary water partly_cloudy
test_28422,primary partly_cloudy
test_28423,primary water partly_cloudy
test_28424,cloudy
test_28425,primary clear water
test_28426,cloudy
test_28427,primary water partly_cloudy
test_28428,primary clear road
test_28429,primary agriculture clear water
test_28430,primary partly_cloudy
test_28431,primary partly_cloudy
test_28432,primary clear water
test_28433,haze primary water
test_28434,haze primary water
test_28435,primary agriculture clear water road
test_28436,primary clear water road
test_28437,primary road partly_cloudy
test_28438,cloudy
test_28439,haze primary water
test_28440,haze primary
test_28441,haze primary agriculture water
test_28442,cloudy
test_28443,primary water partly_cloudy
test_28444,primary water partly_cloudy
test_28445,primary clear road
test_28446,haze primary
test_28447,primary clear
test_28448,primary clear water
test_28449,primary water partly_cloudy
test_28450,primary clear water
test_28451,cloudy
test_28452,primary partly_cloudy
test_28453,primary agriculture partly_cloudy
test_28454,haze primary
test_28455,haze primary water
test_28456,haze primary water
test_28457,cloudy
test_28458,haze primary
test_28459,primary clear water road
test_28460,primary clear
test_28461,cloudy
test_28462,primary water partly_cloudy
test_28463,primary water partly_cloudy
test_28464,cloudy
test_28465,primary water partly_cloudy
test_28466,primary agriculture clear water road
test_28467,primary partly_cloudy
test_28468,cloudy
test_28469,primary clear water road
test_28470,primary clear road
test_28471,cloudy
test_28472,cloudy
test_28473,primary clear water
test_28474,primary agriculture partly_cloudy
test_28475,primary agriculture clear water road
test_28476,primary partly_cloudy
test_28477,primary agriculture partly_cloudy
test_28478,primary agriculture water partly_cloudy
test_28479,primary water road partly_cloudy
test_28480,primary clear water
test_28481,haze primary water
test_28482,primary water partly_cloudy
test_28483,primary clear
test_28484,primary clear road
test_28485,cloudy
test_28486,primary agriculture water partly_cloudy
test_28487,primary clear road
test_28488,primary agriculture water partly_cloudy
test_28489,cloudy
test_28490,primary clear water road
test_28491,haze primary water
test_28492,primary clear
test_28493,primary clear
test_28494,haze primary
test_28495,primary agriculture partly_cloudy
test_28496,haze primary
test_28497,haze primary
test_28498,haze primary water
test_28499,primary clear
test_28500,primary partly_cloudy
test_28501,cloudy
test_28502,cloudy
test_28503,primary water partly_cloudy
test_28504,primary water partly_cloudy
test_28505,primary agriculture water partly_cloudy
test_28506,primary clear road
test_28507,cloudy
test_28508,primary water partly_cloudy
test_28509,primary clear water
test_28510,cloudy
test_28511,primary clear water road
test_28512,primary partly_cloudy
test_28513,primary clear
test_28514,primary agriculture partly_cloudy
test_28515,cloudy
test_28516,primary clear water road
test_28517,haze primary
test_28518,haze primary water
test_28519,primary clear water
test_28520,haze primary water
test_28521,primary partly_cloudy
test_28522,primary clear road
test_28523,primary water partly_cloudy
test_28524,primary water partly_cloudy
test_28525,haze primary water
test_28526,primary clear water road
test_28527,primary agriculture water partly_cloudy
test_28528,cloudy
test_28529,primary water road cultivation partly_cloudy
test_28530,primary partly_cloudy
test_28531,primary agriculture clear water
test_28532,primary clear water
test_28533,primary water partly_cloudy
test_28534,haze primary
test_28535,primary water partly_cloudy
test_28536,haze primary
test_28537,primary partly_cloudy
test_28538,primary partly_cloudy
test_28539,primary water partly_cloudy
test_28540,haze primary water
test_28541,primary clear
test_28542,cloudy
test_28543,haze primary water
test_28544,haze primary
test_28545,primary clear
test_28546,primary agriculture clear road
test_28547,primary water partly_cloudy
test_28548,cloudy
test_28549,primary clear water
test_28550,cloudy
test_28551,primary agriculture clear water road
test_28552,primary agriculture partly_cloudy
test_28553,primary clear
test_28554,cloudy
test_28555,haze primary
test_28556,primary clear water
test_28557,haze primary water
test_28558,primary water partly_cloudy
test_28559,cloudy
test_28560,primary partly_cloudy
test_28561,primary clear water
test_28562,primary clear water
test_28563,primary water partly_cloudy
test_28564,cloudy
test_28565,primary water partly_cloudy
test_28566,primary water partly_cloudy
test_28567,cloudy
test_28568,primary water partly_cloudy
test_28569,primary clear water
test_28570,primary water partly_cloudy
test_28571,primary water partly_cloudy
test_28572,cloudy
test_28573,haze primary water
test_28574,cloudy
test_28575,cloudy
test_28576,cloudy
test_28577,primary agriculture clear
test_28578,primary clear water road
test_28579,primary clear water road
test_28580,cloudy
test_28581,cloudy
test_28582,primary water partly_cloudy
test_28583,primary partly_cloudy
test_28584,primary water partly_cloudy
test_28585,primary clear water
test_28586,cloudy
test_28587,haze primary water
test_28588,haze primary
test_28589,primary clear water
test_28590,primary water partly_cloudy
test_28591,cloudy
test_28592,primary water partly_cloudy
test_28593,primary agriculture water road partly_cloudy
test_28594,primary agriculture clear
test_28595,primary clear water road
test_28596,haze primary
test_28597,primary clear water road
test_28598,primary water partly_cloudy
test_28599,primary clear
test_28600,primary clear water
test_28601,primary agriculture clear water road
test_28602,primary water partly_cloudy
test_28603,primary water partly_cloudy
test_28604,primary clear water
test_28605,cloudy
test_28606,primary clear
test_28607,primary clear
test_28608,cloudy
test_28609,haze primary road
test_28610,haze primary water road
test_28611,primary clear water
test_28612,cloudy
test_28613,primary partly_cloudy
test_28614,primary water partly_cloudy
test_28615,cloudy
test_28616,primary clear
test_28617,primary agriculture clear water
test_28618,cloudy
test_28619,primary water partly_cloudy
test_28620,primary clear water
test_28621,primary partly_cloudy
test_28622,cloudy
test_28623,primary partly_cloudy
test_28624,primary clear water
test_28625,primary water partly_cloudy
test_28626,primary partly_cloudy
test_28627,primary agriculture clear road
test_28628,primary clear water
test_28629,primary clear
test_28630,primary clear water
test_28631,haze primary water
test_28632,primary clear water
test_28633,primary partly_cloudy
test_28634,primary clear water
test_28635,cloudy
test_28636,primary clear water
test_28637,primary clear water
test_28638,cloudy
test_28639,haze primary
test_28640,primary clear water
test_28641,primary partly_cloudy
test_28642,primary water partly_cloudy
test_28643,primary agriculture clear
test_28644,cloudy
test_28645,primary clear water
test_28646,cloudy
test_28647,haze primary
test_28648,cloudy
test_28649,haze primary
test_28650,primary clear water road
test_28651,primary agriculture clear
test_28652,primary water partly_cloudy
test_28653,cloudy
test_28654,primary water partly_cloudy
test_28655,primary water partly_cloudy
test_28656,haze primary
test_28657,primary clear road bare_ground
test_28658,primary water partly_cloudy
test_28659,cloudy
test_28660,primary agriculture clear road
test_28661,primary clear water
test_28662,primary partly_cloudy
test_28663,haze primary
test_28664,primary clear
test_28665,haze primary
test_28666,primary agriculture partly_cloudy
test_28667,primary clear road
test_28668,cloudy
test_28669,primary clear water
test_28670,primary clear
test_28671,primary clear
test_28672,cloudy
test_28673,cloudy
test_28674,primary clear water
test_28675,haze primary
test_28676,cloudy
test_28677,primary agriculture clear water road
test_28678,cloudy
test_28679,cloudy
test_28680,primary clear water road
test_28681,primary agriculture road partly_cloudy
test_28682,primary clear road
test_28683,primary water partly_cloudy
test_28684,primary water partly_cloudy
test_28685,primary clear water
test_28686,primary agriculture clear
test_28687,cloudy
test_28688,primary partly_cloudy
test_28689,primary partly_cloudy
test_28690,primary water partly_cloudy
test_28691,cloudy
test_28692,primary partly_cloudy
test_28693,cloudy
test_28694,primary partly_cloudy
test_28695,primary clear water road
test_28696,primary clear
test_28697,primary agriculture water partly_cloudy
test_28698,primary partly_cloudy
test_28699,primary partly_cloudy
test_28700,primary agriculture clear road bare_ground
test_28701,primary clear water road
test_28702,primary clear water
test_28703,cloudy
test_28704,cloudy
test_28705,primary clear
test_28706,primary agriculture clear water road
test_28707,primary clear road
test_28708,primary agriculture partly_cloudy
test_28709,primary water partly_cloudy
test_28710,primary water partly_cloudy
test_28711,haze primary
test_28712,cloudy
test_28713,primary agriculture water road partly_cloudy
test_28714,haze primary water
test_28715,primary clear
test_28716,primary agriculture road partly_cloudy
test_28717,primary clear water
test_28718,primary clear road
test_28719,primary clear water
test_28720,cloudy
test_28721,haze primary water
test_28722,haze primary
test_28723,primary partly_cloudy
test_28724,primary water partly_cloudy
test_28725,cloudy
test_28726,primary partly_cloudy
test_28727,primary clear
test_28728,primary agriculture water partly_cloudy
test_28729,primary partly_cloudy
test_28730,primary clear water
test_28731,cloudy
test_28732,primary partly_cloudy
test_28733,primary agriculture clear water road
test_28734,cloudy
test_28735,cloudy
test_28736,primary clear water
test_28737,primary clear water
test_28738,primary water partly_cloudy
test_28739,cloudy
test_28740,haze primary cultivation
test_28741,primary clear water
test_28742,primary water partly_cloudy
test_28743,primary agriculture water cultivation partly_cloudy
test_28744,cloudy
test_28745,primary agriculture cultivation partly_cloudy
test_28746,cloudy
test_28747,primary agriculture water road partly_cloudy
test_28748,primary partly_cloudy
test_28749,cloudy
test_28750,primary agriculture clear
test_28751,cloudy
test_28752,primary clear water
test_28753,primary clear water road
test_28754,cloudy
test_28755,primary agriculture clear water
test_28756,primary water partly_cloudy
test_28757,primary agriculture clear water
test_28758,primary clear water
test_28759,primary road partly_cloudy
test_28760,primary water partly_cloudy
test_28761,primary water partly_cloudy
test_28762,haze primary water
test_28763,primary water partly_cloudy
test_28764,primary water partly_cloudy
test_28765,primary clear water
test_28766,primary agriculture water partly_cloudy
test_28767,cloudy
test_28768,primary road partly_cloudy
test_28769,primary water partly_cloudy
test_28770,haze primary water
test_28771,primary clear
test_28772,primary clear water
test_28773,cloudy
test_28774,haze primary
test_28775,cloudy
test_28776,primary agriculture clear road
test_28777,primary partly_cloudy
test_28778,cloudy
test_28779,primary water partly_cloudy
test_28780,cloudy
test_28781,primary clear water
test_28782,primary clear road
test_28783,primary clear water road
test_28784,cloudy
test_28785,primary water partly_cloudy
test_28786,primary agriculture water partly_cloudy
test_28787,cloudy
test_28788,cloudy
test_28789,haze primary water
test_28790,cloudy
test_28791,primary clear
test_28792,primary agriculture road partly_cloudy
test_28793,primary clear
test_28794,primary agriculture partly_cloudy
test_28795,primary agriculture partly_cloudy
test_28796,primary clear
test_28797,primary agriculture clear road
test_28798,cloudy
test_28799,haze primary water road
test_28800,cloudy
test_28801,cloudy
test_28802,primary partly_cloudy
test_28803,primary agriculture road cultivation partly_cloudy
test_28804,primary clear
test_28805,primary agriculture clear
test_28806,primary partly_cloudy
test_28807,primary clear road
test_28808,primary agriculture clear water
test_28809,cloudy
test_28810,cloudy
test_28811,primary agriculture water partly_cloudy
test_28812,primary clear water
test_28813,primary water partly_cloudy
test_28814,primary water partly_cloudy
test_28815,primary water partly_cloudy
test_28816,primary clear water
test_28817,cloudy
test_28818,primary partly_cloudy
test_28819,primary clear water road
test_28820,primary clear
test_28821,cloudy
test_28822,cloudy
test_28823,primary water partly_cloudy
test_28824,primary clear
test_28825,primary agriculture water road partly_cloudy
test_28826,primary clear road
test_28827,primary water partly_cloudy
test_28828,haze primary water road
test_28829,primary clear water
test_28830,haze primary
test_28831,cloudy
test_28832,primary clear road
test_28833,haze primary
test_28834,primary water partly_cloudy
test_28835,cloudy
test_28836,primary road partly_cloudy
test_28837,cloudy
test_28838,cloudy
test_28839,primary clear water
test_28840,cloudy
test_28841,haze primary water
test_28842,primary clear water
test_28843,cloudy
test_28844,primary clear water road
test_28845,primary clear water
test_28846,primary water partly_cloudy
test_28847,primary clear
test_28848,primary partly_cloudy
test_28849,primary clear
test_28850,primary clear water
test_28851,primary agriculture partly_cloudy
test_28852,cloudy
test_28853,primary clear
test_28854,cloudy
test_28855,primary clear water road
test_28856,primary clear water
test_28857,primary agriculture water partly_cloudy
test_28858,primary clear
test_28859,cloudy
test_28860,primary clear
test_28861,primary water partly_cloudy
test_28862,primary clear water
test_28863,haze primary water
test_28864,primary water road cultivation partly_cloudy
test_28865,primary clear
test_28866,cloudy
test_28867,cloudy
test_28868,primary water partly_cloudy
test_28869,cloudy
test_28870,primary partly_cloudy
test_28871,primary partly_cloudy
test_28872,primary clear
test_28873,primary clear road
test_28874,haze primary agriculture
test_28875,haze primary
test_28876,primary water road partly_cloudy
test_28877,primary clear
test_28878,cloudy
test_28879,cloudy
test_28880,primary agriculture partly_cloudy
test_28881,cloudy
test_28882,primary agriculture clear road
test_28883,primary clear
test_28884,primary clear water
test_28885,primary clear road
test_28886,primary agriculture clear water road
test_28887,primary water partly_cloudy
test_28888,haze primary water
test_28889,primary clear
test_28890,primary agriculture clear
test_28891,cloudy
test_28892,cloudy
test_28893,cloudy
test_28894,primary agriculture clear water road
test_28895,primary partly_cloudy
test_28896,primary water partly_cloudy
test_28897,primary partly_cloudy
test_28898,cloudy
test_28899,primary clear
test_28900,primary clear water road
test_28901,primary water partly_cloudy
test_28902,primary water partly_cloudy
test_28903,primary clear
test_28904,primary agriculture clear
test_28905,primary agriculture clear water
test_28906,primary agriculture partly_cloudy
test_28907,cloudy
test_28908,cloudy
test_28909,primary agriculture clear water
test_28910,primary clear water
test_28911,primary partly_cloudy
test_28912,cloudy
test_28913,primary water partly_cloudy
test_28914,haze primary water
test_28915,primary clear water
test_28916,primary clear
test_28917,primary agriculture partly_cloudy
test_28918,primary partly_cloudy
test_28919,primary clear water
test_28920,cloudy
test_28921,primary clear water
test_28922,primary road partly_cloudy
test_28923,primary water partly_cloudy
test_28924,primary clear
test_28925,primary agriculture clear
test_28926,primary road partly_cloudy
test_28927,cloudy
test_28928,cloudy
test_28929,primary agriculture partly_cloudy
test_28930,primary clear water road
test_28931,cloudy
test_28932,haze primary water
test_28933,primary clear water
test_28934,cloudy
test_28935,primary clear water
test_28936,primary agriculture water road partly_cloudy
test_28937,haze primary water
test_28938,primary clear water road
test_28939,cloudy
test_28940,primary agriculture clear water road
test_28941,primary clear water
test_28942,haze primary water
test_28943,primary agriculture clear road
test_28944,primary clear road
test_28945,cloudy
test_28946,primary clear
test_28947,primary clear
test_28948,haze primary water
test_28949,haze primary
test_28950,primary clear water road
test_28951,primary water partly_cloudy
test_28952,primary clear road bare_ground
test_28953,cloudy
test_28954,primary water partly_cloudy
test_28955,primary agriculture clear water road
test_28956,primary clear
test_28957,primary water partly_cloudy
test_28958,primary clear water
test_28959,cloudy
test_28960,primary clear
test_28961,primary water partly_cloudy
test_28962,primary clear water
test_28963,primary clear water
test_28964,primary clear water
test_28965,primary clear water road
test_28966,cloudy
test_28967,cloudy
test_28968,primary agriculture clear water
test_28969,cloudy
test_28970,cloudy
test_28971,cloudy
test_28972,primary water partly_cloudy
test_28973,haze primary water road
test_28974,cloudy
test_28975,cloudy
test_28976,primary road partly_cloudy
test_28977,primary clear water
test_28978,primary agriculture partly_cloudy
test_28979,haze primary water
test_28980,cloudy
test_28981,haze primary water
test_28982,primary water partly_cloudy
test_28983,primary agriculture partly_cloudy
test_28984,primary clear water
test_28985,haze primary water
test_28986,primary agriculture clear water road
test_28987,primary clear water
test_28988,haze primary
test_28989,primary agriculture cultivation partly_cloudy
test_28990,primary partly_cloudy
test_28991,cloudy
test_28992,primary partly_cloudy
test_28993,primary clear
test_28994,primary agriculture clear water
test_28995,cloudy
test_28996,primary clear
test_28997,primary clear water
test_28998,haze primary water road
test_28999,primary clear road
test_29000,primary clear road
test_29001,primary partly_cloudy
test_29002,cloudy
test_29003,cloudy
test_29004,cloudy
test_29005,primary agriculture clear water
test_29006,cloudy
test_29007,primary agriculture clear
test_29008,primary clear water road
test_29009,primary clear road
test_29010,primary clear road
test_29011,haze primary water
test_29012,primary clear water road
test_29013,haze primary
test_29014,primary agriculture water partly_cloudy
test_29015,primary water partly_cloudy
test_29016,haze primary water
test_29017,primary clear water road
test_29018,primary clear road
test_29019,haze primary water
test_29020,primary clear water
test_29021,primary clear water road
test_29022,primary clear water
test_29023,primary water partly_cloudy
test_29024,primary clear water road
test_29025,primary clear water
test_29026,primary clear
test_29027,primary partly_cloudy
test_29028,primary agriculture clear road
test_29029,primary clear water road
test_29030,primary clear road
test_29031,primary agriculture clear
test_29032,primary partly_cloudy
test_29033,haze primary
test_29034,primary partly_cloudy
test_29035,cloudy
test_29036,primary clear
test_29037,primary agriculture road partly_cloudy
test_29038,cloudy
test_29039,primary water partly_cloudy
test_29040,cloudy
test_29041,primary partly_cloudy
test_29042,primary road partly_cloudy
test_29043,primary clear water
test_29044,primary agriculture clear water habitation road
test_29045,primary water partly_cloudy
test_29046,primary clear water
test_29047,primary clear water
test_29048,cloudy
test_29049,primary partly_cloudy
test_29050,primary agriculture partly_cloudy
test_29051,primary agriculture water partly_cloudy
test_29052,primary clear
test_29053,primary agriculture clear
test_29054,haze primary agriculture water
